,movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
976,movie_0977,Little Secret,Movie,Family,Romance,2021,131.0,TV-PG,English,Germany,movie_0034,1815186.0,2039126.0,movie_0034,movie_0034,0,2021-06-12,0
977,movie_0978,City Night,Movie,Romance,Music,2017,93.0,PG-13,Korean,UK,8.5,1669938.0,5999880.0,movie_0034,movie_0034,1,2022-03-23,1
978,movie_0979,Story Legend,Movie,War,movie_0034,2017,110.0,R,French,USA,7.6,2371950.0,movie_0034,movie_0034,movie_0034,0,2023-10-03,0
979,movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,movie_0034,movie_0034,13.0,166.0,0,2024-03-11,0
980,movie_0981,First Dragon,Movie,Biography,movie_0034,2008,90.0,TV-14,English,India,5.4,movie_0034,144443940.0,movie_0034,movie_0034,1,2025-02-07,0
981,movie_0982,Storm Dream,Movie,Horror,movie_0034,1998,99.0,TV-PG,Japanese,Japan,9.2,9850569.0,8806633.0,movie_0034,movie_0034,0,2024-05-09,0
982,movie_0983,Day Legend,Movie,Action,Romance,2002,61.0,R,Japanese,Canada,9.4,11539630.0,248879.0,movie_0034,movie_0034,0,2022-03-13,0
983,movie_0984,Family Day,Stand-up Comedy,History,movie_0034,2006,59.0,G,English,Canada,5.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-09-24,1
984,movie_0985,Queen Night,Documentary,Sci-Fi,movie_0034,2000,89.0,TV-14,French,France,7.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-01-21,0
985,movie_0986,Love Day,TV Series,Horror,movie_0034,2022,37.0,NC-17,English,USA,8.5,movie_0034,movie_0034,10.0,153.0,0,2023-03-26,0
986,movie_0987,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51.0,TV-Y,English,USA,6.8,movie_0034,movie_0034,1,93.0,0,2023-05-26,0
987,movie_0988,Little Journey,Stand-up Comedy,War,movie_0034,2006,72.0,R,English,Canada,1.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-01-09,0
988,movie_0989,Empire Family,Movie,Biography,Fantasy,2008,168.0,TV-14,English,Canada,6.9,movie_0034,784225.0,movie_0034,movie_0034,0,2025-07-15,0
989,movie_0990,Big Quest,Documentary,Mystery,movie_0034,1997,28.0,G,English,USA,3.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-04-20,0
990,movie_0991,Last Queen,Movie,Drama,movie_0034,1992,76.0,PG,Italian,USA,6.5,4303395.0,6895198.0,movie_0034,movie_0034,0,2021-07-19,0
991,movie_0992,The Love,Movie,Horror,Music,2018,57.0,TV-14,English,USA,6.2,461832.0,movie_0034,movie_0034,movie_0034,0,2022-12-15,0
992,movie_0993,Old Phoenix,Stand-up Comedy,Western,movie_0034,2020,19.0,PG,Spanish,Canada,3.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-05-08,0
993,movie_0994,Battle Queen,Movie,Mystery,movie_0034,1990,119.0,TV-14,German,USA,1.4,movie_0034,28637.0,movie_0034,movie_0034,0,2024-02-22,1
994,movie_0995,Big Day,Movie,Horror,movie_0034,2024,185.0,TV-PG,Japanese,South Korea,7.9,436936.0,25050655.0,movie_0034,movie_0034,0,2024-01-13,0
995,movie_0996,Secret Mission,TV Series,Sci-Fi,movie_0034,1997,69.0,NC-17,English,South Korea,6.4,movie_0034,movie_0034,2.0,24.0,0,2021-05-28,1
996,movie_0997,House Empire,TV Series,History,Biography,2024,21.0,R,French,USA,7.1,movie_0034,movie_0034,11.0,124.0,0,2024-02-29,0
997,movie_0998,Day Legend,Limited Series,Fantasy,movie_0034,2013,69.0,TV-14,English,USA,6.0,movie_0034,movie_0034,8.0,162.0,1,2022-09-25,0
998,movie_0999,Ice War,Movie,Crime,movie_0034,1997,16.0,TV-Y7,English,USA,7.0,49649970.0,139707.0,movie_0034,movie_0034,0,2024-01-06,0
999,movie_1000,Last Night,TV Series,Sport,movie_0034,1993,42.0,NC-17,English,UK,movie_0034,movie_0034,movie_0034,10.0,25.0,0,2021-09-02,0
